1.0,,3550.0,5320.0,20.0,3%,
2.0,12 kW,3710.0,5650.0,20.0,3%,
3.0,20 kW,3790.0,5730.0,20.0,3%,
4.0,35 kW,4110.0,6130.0,20.0,3%,
,,,,,,152.0
5.0,50 kW,10080.0,15160.0,20.0,3%,
